Gender,Race,Age,EmploymentLength,AnnualIncome,MonthlyDebt,RequestedAmount,CreditScore,PriorDefaults,DTI,LoanToIncome,Approved
0,0,61,20.0,110741,720.0,66000.0,652,0,0.07801988423438473,0.595985226790439,1
1,1,67,17.0,69852,1730.0,25000.0,652,0,0.29719979384985395,0.35789955906774323,1
1,0,54,18.0,75277,1620.0,40800.0,622,0,0.2582462106619552,0.5419982199078072,1
1,0,56,11.0,80794,1240.0,49000.0,648,0,0.18417209198702875,0.6064806792583608,1
0,0,57,19.0,96356,1650.0,48800.0,666,0,0.20548798206650337,0.5064552285275437,1
1,1,37,0.0,29542,360.0,10700.0,587,0,0.14623248256719248,0.36219619524744434,1
0,1,60,12.0,70497,2120.0,12900.0,635,0,0.3608664198476531,0.18298651006425806,1
1,1,60,23.0,66873,1410.0,37100.0,735,0,0.25301691265533177,0.5547829467797167,1
1,0,32,4.0,44693,1040.0,28000.0,529,0,0.2792383594746381,0.6264963193341239,1
0,1,41,6.0,30879,460.0,10200.0,622,0,0.17876226561740988,0.3303215777713009,1
1,1,60,21.0,53917,1840.0,12200.0,673,0,0.40951833373518554,0.22627371700947754,1
0,1,39,13.0,67997,1570.0,21300.0,585,1,0.27707104725208465,0.31324911393149696,1
1,0,23,0.0,30243,130.0,13300.0,578,0,0.05158218430711239,0.4397711867208941,1
0,1,38,9.0,59656,1520.0,18400.0,542,0,0.3057529837736355,0.3084350274909481,1
0,1,39,8.0,39561,720.0,18000.0,646,0,0.21839690604383105,0.4549935542579813,1
1,0,67,8.0,78396,1500.0,49700.0,623,0,0.22960355120159193,0.6339609163732843,1
0,0,26,0.0,28731,880.0,13900.0,447,1,0.367547248616477,0.4837979882357036,0
1,1,36,10.0,39073,850.0,12900.0,519,1,0.2610498298057482,0.3301512553425639,1
0,0,28,0.0,47285,1790.0,29200.0,503,0,0.4542666807655705,0.6175319868880195,1
1,1,38,10.0,42802,940.0,18500.0,562,1,0.2635390869585533,0.4322227933274146,1
1,1,63,19.0,69743,1130.0,14900.0,700,0,0.19442811464949888,0.21364151240984758,1
0,0,59,21.0,75513,310.0,30200.0,661,0,0.0492630408009217,0.39993113768490196,1
0,0,32,0.0,43128,590.0,20600.0,574,1,0.16416249304396216,0.477647931738082,1
0,0,65,20.0,107913,1900.0,61400.0,706,0,0.21128130994412164,0.5689768609898714,1
0,1,30,4.0,25802,920.0,16000.0,501,1,0.42787380823192,0.6201069684520579,0
0,0,27,0.0,43067,700.0,13300.0,563,0,0.1950449299928019,0.3088211391552697,1
1,1,66,16.0,64686,2410.0,14700.0,677,0,0.4470828309062239,0.22725164641498932,1
1,0,21,2.0,35991,340.0,6700.0,544,0,0.11336167375177128,0.18615765052374206,1
1,0,56,17.0,77894,1020.0,40400.0,713,0,0.1571366215626364,0.5186535548309241,1
1,0,41,9.0,56714,1820.0,31100.0,623,0,0.3850901012095779,0.5483654829495362,1
1,0,57,15.0,66931,1000.0,23700.0,630,0,0.17928911864457425,0.35409600932303414,1
1,1,44,8.0,50690,1610.0,17600.0,629,0,0.3811402643519432,0.34720852239100414,1
0,0,45,9.0,55527,700.0,34800.0,578,0,0.15127775676697822,0.6267221351774812,1
1,0,27,0.0,23835,320.0,14500.0,575,1,0.16110761485210826,0.6083490664988462,1
1,0,62,15.0,61088,1660.0,16300.0,698,0,0.32608695652173914,0.266828182294395,1
1,0,37,9.0,41034,520.0,22200.0,590,0,0.15206901593800262,0.541014768240971,1
0,0,49,15.0,68594,1240.0,31600.0,637,0,0.21692859433769718,0.4606816922762924,1
0,1,50,7.0,59453,1470.0,13500.0,589,1,0.2967049602206785,0.22707012261786622,1
0,0,27,0.0,41947,770.0,13800.0,494,1,0.2202779698190574,0.3289865783011896,1
1,0,53,11.0,58804,890.0,14000.0,612,0,0.1816202979389157,0.23807904224202436,1
1,0,27,3.0,31326,270.0,9300.0,582,0,0.10342846198046352,0.29687799272170085,1
0,1,44,3.0,65136,2300.0,29800.0,592,1,0.423728813559322,0.45750429869810855,1
1,0,31,1.0,35073,1300.0,11800.0,511,1,0.44478658797365495,0.3364411370569954,0
0,0,29,0.0,29957,720.0,10400.0,481,1,0.288413392529292,0.34716426878525886,0
0,1,32,7.0,21144,390.0,8900.0,517,1,0.2213393870601589,0.4209231933409005,0
0,0,55,14.0,67952,1300.0,13200.0,644,0,0.2295738168118672,0.19425476807157993,1
1,0,24,0.0,18000,520.0,9300.0,481,0,0.3466666666666667,0.5166666666666667,1
1,0,56,10.0,90734,2830.0,31800.0,669,0,0.37428086494588575,0.3504750148786563,1
0,1,48,10.0,48418,750.0,18900.0,593,0,0.1858812838200669,0.3903506960221405,1
1,0,33,3.0,38712,1220.0,24700.0,560,1,0.37817730936143834,0.6380450506302955,1
0,1,43,16.0,68049,1840.0,21900.0,584,0,0.324472071595468,0.3218269188378962,1
1,0,39,12.0,69678,2190.0,33000.0,567,1,0.37716352363730304,0.47360716438474126,1
1,0,62,14.0,77896,380.0,27000.0,700,1,0.058539591249871625,0.3466160008216083,1
1,0,57,16.0,70676,1180.0,42200.0,689,0,0.20035089705133285,0.5970909502518535,1
0,0,59,20.0,83481,1590.0,47900.0,699,0,0.22855500053904482,0.5737832560702435,1
1,1,44,7.0,49176,790.0,13300.0,577,1,0.19277696437286482,0.2704571335610867,1
1,0,36,1.0,29287,1170.0,14500.0,523,1,0.47939358759859324,0.49510021511250724,1
0,0,53,6.0,51349,860.0,9400.0,603,0,0.20097762371224367,0.18306101384642348,1
1,0,32,10.0,41673,1060.0,26300.0,502,1,0.30523360449211717,0.6311040721810285,0
0,1,54,13.0,52006,1160.0,16900.0,648,0,0.26766142368188284,0.3249625043264239,1
1,0,27,4.0,57007,1020.0,32300.0,603,0,0.21471047415229708,0.5665970845685617,1
0,1,31,2.0,40158,550.0,12400.0,626,1,0.16435081428357987,0.3087803177449076,1
1,0,51,8.0,79450,3290.0,37100.0,592,1,0.49691629955947136,0.4669603524229075,1
1,0,49,8.0,64225,1200.0,41200.0,625,0,0.22421175554690542,0.6414947450369793,1
0,0,33,0.0,57895,1710.0,34100.0,408,1,0.3544347525693065,0.588997322739442,0
0,0,51,16.0,82409,1710.0,19000.0,766,0,0.24900192940091495,0.23055734203788422,1
0,0,22,4.0,45514,740.0,19300.0,601,1,0.19510480291778354,0.4240453486839214,1
0,0,59,16.0,58795,1290.0,19100.0,695,0,0.26328769453184797,0.32485755591461857,1
0,1,35,0.0,22228,530.0,8200.0,545,0,0.2861256073420911,0.36890408493791615,1
1,1,31,7.0,34943,560.0,11100.0,470,0,0.19231319577597802,0.3176601894513923,1
0,1,54,19.0,77634,1020.0,24700.0,683,0,0.15766287966612566,0.31815956926089084,1
0,0,59,20.0,89483,2290.0,37700.0,670,0,0.3070974375020954,0.4213090754668484,1
1,0,24,2.0,34835,770.0,8600.0,461,1,0.2652504664848572,0.24687813980192336,0
0,0,31,4.0,49930,710.0,20900.0,583,0,0.17063889445223313,0.41858602042860005,1
1,1,49,12.0,66781,760.0,19300.0,697,0,0.13656578967071473,0.28900435752684145,1
1,1,22,4.0,30827,750.0,9100.0,538,1,0.29195186038213256,0.295195769941934,1
1,0,36,10.0,65449,270.0,34000.0,630,0,0.049504194105333924,0.5194884566609116,1
1,0,59,14.0,89946,1640.0,14800.0,679,0,0.21879794543392703,0.16454317034665245,1
1,0,33,4.0,41695,920.0,14200.0,539,1,0.2647799496342487,0.3405684134788344,1
0,0,57,13.0,103279,3950.0,36500.0,650,0,0.45895099681445406,0.35341163256809227,1
0,0,37,3.0,63611,1330.0,25000.0,631,0,0.25090000157205516,0.3930137869236453,1
0,0,41,14.0,57316,1020.0,27800.0,618,1,0.21355293460813735,0.4850303580152139,1
1,1,64,15.0,77611,1840.0,26000.0,633,0,0.2844957544677945,0.3350040587030189,1
0,0,39,10.0,37288,510.0,9600.0,543,0,0.1641278695558893,0.25745548165629695,1
1,0,27,0.0,18000,340.0,10700.0,553,1,0.22666666666666666,0.5944444444444444,0
1,1,58,14.0,60606,1280.0,38800.0,681,0,0.25344025344025345,0.6402006402006402,1
1,0,28,3.0,23594,640.0,5000.0,545,1,0.3255064846994999,0.21191828430957024,1
1,0,33,8.0,39679,560.0,16800.0,571,1,0.16935910683232944,0.4233977670808236,0
0,0,57,14.0,83741,1740.0,26900.0,664,0,0.24934022760654875,0.32122854993372424,1
1,0,22,0.0,39503,160.0,11400.0,521,0,0.048603903500999926,0.28858567703718707,1
1,0,61,17.0,95561,2480.0,30400.0,630,0,0.3114241165328952,0.31812140936155964,1
0,1,31,2.0,37958,700.0,17800.0,503,1,0.22129722324674642,0.4689393540228674,0
0,0,44,16.0,59354,2350.0,14600.0,547,0,0.47511540923947837,0.24598173669845336,1
1,0,26,2.0,24311,590.0,14700.0,549,1,0.29122619390399407,0.6046645551396487,1
1,1,46,8.0,55646,680.0,21300.0,606,0,0.14664126801567048,0.38277683930561046,1
1,0,27,9.0,32386,320.0,10100.0,548,1,0.11856975236213178,0.3118631507441487,1
1,1,59,19.0,59696,1640.0,31800.0,600,0,0.32967032967032966,0.5326990083087644,1
1,1,39,4.0,42307,1640.0,6700.0,569,0,0.4651712482567897,0.15836622781100054,1
0,0,26,0.0,33419,1190.0,12200.0,546,0,0.42730183428588525,0.3650617911966247,1
0,1,63,19.0,81568,710.0,26700.0,659,0,0.10445272655943508,0.3273342487249902,1
0,0,49,12.0,83717,1910.0,26700.0,615,1,0.2737795190940908,0.31893163873526287,1
0,1,63,21.0,100165,3220.0,31900.0,628,0,0.3857634902411022,0.3184745170468727,1
1,0,59,13.0,95273,710.0,15800.0,670,0,0.08942722492206606,0.16583921992589715,1
1,1,22,4.0,18000,560.0,5000.0,537,1,0.37333333333333335,0.2777777777777778,0
1,1,39,0.0,35556,490.0,7900.0,643,0,0.1653729328383395,0.22218472269096637,1
0,0,24,1.0,34128,640.0,22000.0,507,1,0.2250351617440225,0.6446319737458978,1
1,0,26,0.0,32059,760.0,5200.0,551,1,0.28447549830000934,0.16220094201316324,1
1,1,57,13.0,50687,1600.0,11800.0,661,1,0.37879535186536983,0.23280131000059187,1
1,1,48,11.0,37270,1350.0,23700.0,583,1,0.43466595116715856,0.6359001878186209,1
1,0,50,17.0,72217,1270.0,33500.0,702,0,0.2110306437542407,0.46387969591647393,1
0,1,27,0.0,18000,290.0,6800.0,521,1,0.19333333333333333,0.37777777777777777,1
0,0,29,0.0,47658,730.0,9000.0,562,1,0.18380964371144404,0.18884552436107263,1
0,0,45,6.0,40191,1150.0,19500.0,553,1,0.34336045383294767,0.4851832499813391,1
0,0,53,18.0,65581,2020.0,14400.0,661,0,0.3696192494777451,0.21957579176895747,1
0,0,21,0.0,25000,740.0,12100.0,516,1,0.3552,0.484,0
1,1,26,0.0,18000,420.0,11500.0,573,0,0.28,0.6388888888888888,1
1,0,38,11.0,74212,1820.0,30900.0,669,1,0.2942920282434108,0.41637471028944106,1
1,1,30,4.0,27004,500.0,6900.0,594,0,0.22218930528810546,0.25551770108132127,1
1,0,48,16.0,62366,1210.0,28900.0,668,0,0.232819164288234,0.4633935156976558,1
0,0,31,0.0,43615,1280.0,17700.0,504,1,0.35217241774618824,0.4058236845122091,0
1,0,53,12.0,78206,1840.0,32600.0,527,1,0.28233127893000537,0.4168478121883231,1
0,0,21,3.0,36983,600.0,14400.0,589,1,0.19468404402022552,0.38936808804045103,1
0,0,33,1.0,40282,1280.0,19600.0,609,0,0.3813117521473611,0.48656968372970555,1
0,0,57,19.0,75498,1110.0,32900.0,694,0,0.17642851466264006,0.4357731330631275,1
0,0,40,7.0,63270,1410.0,40700.0,536,1,0.267425320056899,0.6432748538011696,1
0,0,21,2.0,50000,420.0,28100.0,603,0,0.1008,0.562,1
0,0,23,5.0,36463,410.0,10300.0,601,0,0.134931300222143,0.28247812851383597,1
0,0,38,9.0,46914,990.0,24100.0,494,1,0.2532293132114081,0.5137059299995737,1
1,1,61,14.0,71177,990.0,18300.0,680,0,0.16690784944574794,0.2571055256613794,1
0,1,34,8.0,44431,820.0,24000.0,588,0,0.2214669937656141,0.540163399428327,1
0,0,51,10.0,54403,1790.0,12200.0,528,1,0.3948311673988567,0.22425233902542138,1
0,0,47,12.0,62767,1230.0,24300.0,573,1,0.23515541606258067,0.3871461118103462,1
1,0,37,2.0,61261,1830.0,33400.0,592,0,0.35846623463541244,0.5452082075055908,1
0,1,66,19.0,70329,920.0,20400.0,708,0,0.15697649618222922,0.290065264684554,1
0,0,49,17.0,69612,1830.0,39600.0,589,1,0.31546285123254614,0.5688674366488536,1
0,0,56,14.0,67615,730.0,31900.0,636,0,0.12955705095023293,0.4717888042594099,1
0,0,57,19.0,76976,1410.0,26800.0,619,0,0.21980877156516318,0.3481604655996674,1
0,0,46,23.0,79154,2120.0,28600.0,648,0,0.3213987922278091,0.3613209692498168,1
0,0,37,7.0,58680,1230.0,36000.0,610,1,0.25153374233128833,0.6134969325153374,1
0,1,42,12.0,72502,2190.0,18800.0,643,0,0.36247275937215523,0.2593031916360928,1
0,0,45,12.0,69639,1920.0,34600.0,572,1,0.3308490931805454,0.49684803055758986,1
0,0,22,2.0,25587,450.0,12900.0,511,1,0.21104467112205416,0.504162269902685,1
1,0,42,12.0,77278,2610.0,47200.0,606,1,0.40528999197701804,0.6107818525324155,0
1,0,25,1.0,18000,450.0,9100.0,561,1,0.3,0.5055555555555555,1
0,1,24,0.0,32481,600.0,14400.0,540,0,0.22166805209199225,0.4433361041839845,1
0,0,56,9.0,59178,1320.0,35600.0,685,0,0.26766703842644224,0.6015749095947819,1
1,1,26,1.0,20888,450.0,11800.0,608,0,0.25852163921869015,0.5649176560704711,1
0,0,41,12.0,70757,1620.0,36000.0,527,1,0.2747431349548455,0.5087835832497138,1
0,0,33,2.0,23335,450.0,5000.0,620,0,0.23141204199700022,0.2142704092564817,1
1,1,57,16.0,70499,1730.0,23700.0,710,0,0.29447226201790094,0.3361749812054072,1
0,0,45,10.0,66821,1920.0,31100.0,540,0,0.34480178387034016,0.4654225468041484,1
0,1,46,8.0,71548,1800.0,29400.0,616,1,0.30189523117347794,0.41091295354167834,1
0,0,59,8.0,104981,2600.0,32500.0,657,0,0.2971966355816767,0.3095798287309132,1
1,1,40,14.0,33564,670.0,7500.0,561,1,0.23954236682159458,0.22345370039327853,1
0,0,53,16.0,96605,1160.0,41200.0,661,0,0.1440919207080379,0.426478960716319,1
1,0,34,16.0,57945,550.0,17000.0,628,0,0.11390111312451462,0.2933816550176892,1
1,1,56,19.0,62797,860.0,16700.0,630,1,0.16433906078315844,0.2659362708409637,1
0,1,37,12.0,57228,950.0,20000.0,586,1,0.199203187250996,0.3494792758789404,0
0,1,41,2.0,25372,950.0,13800.0,602,0,0.44931420463503075,0.5439066687687214,1
0,1,66,12.0,61088,2040.0,24100.0,720,0,0.4007333682556312,0.39451283394447356,1
0,1,36,7.0,23678,350.0,6100.0,535,0,0.1773798462707999,0.2576231100599713,1
0,0,66,14.0,93553,2370.0,19500.0,545,1,0.3039988028176542,0.20843799771252658,1
1,0,36,4.0,45924,930.0,18300.0,620,0,0.24301019074993468,0.3984844525738176,1
1,0,40,18.0,56427,1310.0,30900.0,700,0,0.2785900366845659,0.5476101866127917,1
1,0,49,17.0,90183,1380.0,43000.0,691,0,0.18362662586074982,0.47680826763358947,1
0,0,48,8.0,55644,2410.0,14800.0,554,1,0.5197325857235281,0.2659765653080296,1
1,0,28,0.0,44995,1780.0,16600.0,447,1,0.4747194132681409,0.36892988109789976,0
1,0,44,6.0,52864,950.0,30500.0,623,0,0.21564769975786924,0.5769521791767555,1
1,1,23,0.0,18000,270.0,5000.0,575,1,0.18,0.2777777777777778,1
0,0,45,9.0,61320,1840.0,25500.0,557,1,0.36007827788649704,0.4158512720156556,1
1,0,39,3.0,27855,240.0,9100.0,602,0,0.10339256865912763,0.3266917968048824,1
0,0,53,18.0,85200,2500.0,18100.0,620,1,0.352112676056338,0.21244131455399062,1
0,1,22,0.0,23166,510.0,5000.0,546,0,0.2641802641802642,0.2158335491668825,1
0,1,35,9.0,53029,340.0,22700.0,512,0,0.0769390333591054,0.4280676610911011,1
1,0,42,9.0,64849,1250.0,10400.0,617,1,0.23130657373282548,0.16037255778809234,1
1,0,30,8.0,44587,640.0,9000.0,558,0,0.17224751609213448,0.2018525579204701,1
0,0,38,7.0,36384,820.0,11800.0,658,1,0.2704485488126649,0.3243183817062445,1
0,0,42,5.0,65488,1400.0,11200.0,595,1,0.25653554849743465,0.17102369899828976,1
0,0,66,16.0,90175,660.0,31600.0,737,0,0.0878292209592459,0.3504297199889104,1
0,0,47,9.0,41571,730.0,8900.0,572,1,0.21072382189507108,0.21409155420846263,1
0,0,33,14.0,64315,1710.0,20900.0,571,1,0.3190546528803545,0.3249630723781389,1
0,0,53,14.0,81221,2300.0,44300.0,645,0,0.3398135950062176,0.5454254441585304,1
1,1,25,2.0,18000,310.0,8300.0,519,1,0.20666666666666667,0.46111111111111114,0
0,1,46,14.0,60625,1540.0,22600.0,604,0,0.30482474226804124,0.37278350515463915,1
0,0,33,5.0,39956,940.0,7800.0,566,0,0.2823105415957553,0.19521473620983082,1
0,0,47,16.0,79793,1620.0,36700.0,557,1,0.24363039364355268,0.45994009499580163,1
1,0,34,4.0,42079,1070.0,9800.0,527,1,0.3051403312816369,0.23289526842367927,1
1,0,44,8.0,43501,500.0,8200.0,650,1,0.13792786372727064,0.1885014137606032,1
1,1,23,0.0,37015,770.0,17800.0,499,1,0.24962852897473997,0.4808861272457112,1
0,0,67,27.0,99310,480.0,60200.0,850,0,0.05800020138958816,0.6061826603564596,1
1,1,50,12.0,24721,500.0,9400.0,632,0,0.24270862829173578,0.3802435176570527,1
0,0,55,10.0,66551,2330.0,11300.0,523,1,0.4201289236825893,0.16979459361993057,0
1,1,34,7.0,49271,870.0,29100.0,595,1,0.21188934667451442,0.5906111099835603,1
1,0,32,2.0,33321,1140.0,6100.0,475,1,0.4105519042045557,0.18306773506197294,0
1,1,48,10.0,32982,590.0,19300.0,635,0,0.21466254320538475,0.5851676672124189,1
1,0,64,19.0,74562,740.0,25800.0,680,0,0.1190955178240927,0.3460207612456747,1
1,0,49,18.0,60428,1660.0,20100.0,611,0,0.32964850731448997,0.3326272588866089,1
0,0,63,18.0,83696,2130.0,35300.0,718,0,0.3053909386350602,0.42176448097878033,1
1,0,37,4.0,39659,1750.0,24900.0,453,1,0.5295141077687284,0.6278524420686351,0
0,1,60,14.0,80126,880.0,48000.0,654,0,0.13179242692758905,0.5990564860344957,1
1,1,41,11.0,50041,1220.0,19300.0,567,0,0.29256010071741173,0.38568373933374633,1
0,1,43,2.0,44716,1110.0,22300.0,627,0,0.2978799534842115,0.49870292512747116,1
0,0,40,4.0,72552,2280.0,31900.0,539,1,0.3771088322858088,0.43968463998235746,1
0,1,31,6.0,49329,1290.0,24500.0,506,1,0.3138113482941069,0.49666524762310205,1
0,0,54,7.0,76173,1370.0,43000.0,635,0,0.21582450474577605,0.5645044832158377,1
0,0,30,3.0,19942,200.0,5000.0,524,0,0.12034901213519206,0.25072710861498343,1
1,0,30,2.0,25178,610.0,7900.0,502,1,0.2907300023830328,0.31376598617840973,0
0,0,63,21.0,75935,1870.0,47800.0,715,0,0.29551590175808257,0.6294857443866465,1
0,0,26,2.0,27771,750.0,17300.0,391,1,0.32407907529437185,0.6229520002880703,1
1,0,56,19.0,90038,1620.0,14000.0,628,0,0.21590883849041514,0.15548990426264467,1
0,0,44,10.0,58686,1390.0,14700.0,569,0,0.2842245169205603,0.2504856354156017,1
1,1,32,12.0,55669,300.0,36000.0,679,0,0.06466794805008173,0.6466794805008174,1
1,0,63,12.0,83917,880.0,33300.0,698,0,0.1258386262616633,0.39682066804104055,1
1,0,43,16.0,66205,2000.0,28900.0,605,0,0.36251038441205347,0.43652292122951436,1
1,0,47,9.0,71452,1620.0,16700.0,601,1,0.2720707607904607,0.23372333874489168,1
0,0,65,24.0,117572,3010.0,70200.0,703,0,0.30721600381043107,0.5970809376382131,1
1,0,57,20.0,88252,1310.0,23400.0,694,0,0.1781262747586457,0.2651497983048543,1
0,0,26,0.0,36759,500.0,9000.0,543,1,0.16322533257161512,0.24483799885742266,1
0,0,21,3.0,42100,700.0,11100.0,618,0,0.1995249406175772,0.26365795724465557,1
1,1,26,7.0,18000,420.0,11000.0,525,1,0.28,0.6111111111111112,0
0,0,42,14.0,66389,1840.0,33300.0,609,1,0.33258521743059843,0.5015891186792992,1
1,1,61,12.0,65712,1210.0,35100.0,660,0,0.22096420745069395,0.5341490138787436,1
1,0,44,12.0,55975,240.0,18900.0,684,0,0.05145154086645824,0.3376507369361322,1
1,0,45,11.0,50226,1250.0,30400.0,572,0,0.29865010154103455,0.60526420578983,1
1,1,35,8.0,51176,1200.0,27900.0,554,1,0.28138189776457717,0.5451774269188682,0
0,0,46,15.0,74540,1910.0,39200.0,550,1,0.3074859136034344,0.5258921384491548,1
0,0,28,8.0,50731,1490.0,32200.0,587,0,0.3524472216199168,0.6347203879284855,1
1,1,44,7.0,61994,1770.0,20700.0,512,1,0.34261380133561314,0.3339032809626738,1
0,0,58,17.0,82756,2850.0,37700.0,664,0,0.41326308666441103,0.4555560926095993,1
1,1,26,3.0,19834,420.0,12000.0,610,0,0.25410910557628313,0.6050216799435313,1
1,0,55,13.0,87035,1440.0,47500.0,737,0,0.19854081691273626,0.5457574538978572,1
1,1,62,17.0,56411,1760.0,24400.0,642,0,0.37439506479232776,0.4325397528850756,1
0,0,21,1.0,32114,960.0,6000.0,484,0,0.3587220526873015,0.18683440244130287,1
0,0,66,16.0,81148,1500.0,38700.0,681,0,0.22181692709616996,0.4769063932567654,1
0,0,56,18.0,88512,2820.0,36600.0,683,0,0.3823210412147505,0.4135032537960954,1
0,0,32,10.0,60663,1310.0,14700.0,567,0,0.25913654121952423,0.2423223381632956,1
1,0,58,12.0,79131,2660.0,46800.0,611,0,0.4033817340865148,0.5914243469689502,1
0,0,31,10.0,65314,2490.0,21000.0,589,1,0.4574823161956089,0.32152371620173315,1
0,0,32,2.0,38769,1830.0,13300.0,501,1,0.5664319430472801,0.3430575975650649,0
0,0,62,21.0,92017,1970.0,44700.0,680,0,0.25690904941478204,0.48577980155840766,1
1,0,59,21.0,92219,3230.0,36400.0,616,1,0.4203038419414654,0.39471258634337825,1
1,1,27,3.0,35950,1060.0,7000.0,568,0,0.3538247566063978,0.19471488178025034,1
0,0,31,1.0,23896,720.0,8200.0,535,1,0.36156678942082354,0.34315366588550383,1
0,0,56,12.0,79769,2000.0,15700.0,633,0,0.30086875854028505,0.19681831287843649,1
0,0,51,14.0,70257,2130.0,17200.0,535,1,0.3638071651223366,0.2448154632278634,1
0,0,53,21.0,88145,630.0,13500.0,733,0,0.08576776901696069,0.1531567303874298,1
1,1,33,0.0,21319,440.0,5100.0,491,1,0.2476664008630799,0.23922322810638397,0
1,0,38,8.0,40927,590.0,12900.0,614,1,0.17299093507953184,0.3151953478144012,1
0,1,61,16.0,65777,890.0,27600.0,646,0,0.16236678474238717,0.419599556075832,1
0,0,44,8.0,58587,380.0,35700.0,575,1,0.07783296635772441,0.6093501971427109,1
1,1,29,4.0,32700,510.0,13700.0,597,0,0.1871559633027523,0.41896024464831805,1
0,0,51,11.0,63263,1210.0,31800.0,633,0,0.2295180437222389,0.5026634841850687,1
1,1,61,22.0,95277,2160.0,31300.0,688,0,0.27204886803740674,0.32851580129517094,1
0,0,30,10.0,81701,1690.0,43000.0,658,0,0.2482221759831581,0.5263093474988066,1
0,0,22,1.0,37257,1170.0,17100.0,586,0,0.37684193574361863,0.45897415250825346,1
0,0,58,15.0,81605,970.0,31000.0,662,0,0.14263831873046995,0.37987868390417256,1
0,0,35,4.0,36252,150.0,9000.0,532,1,0.04965243296921549,0.24826216484607747,1
1,1,23,2.0,25040,650.0,7600.0,578,0,0.31150159744408945,0.3035143769968051,1
0,0,63,25.0,118826,2420.0,54700.0,645,0,0.24439095820779963,0.46033696329086227,1
0,0,51,12.0,95381,1920.0,34600.0,652,0,0.24155754290686823,0.36275568509451567,1
0,1,26,0.0,42753,590.0,25400.0,525,1,0.16560241386569363,0.5941103548289008,1
0,0,23,0.0,41719,1250.0,11200.0,504,1,0.3595484072005561,0.26846281070974853,0
0,1,31,8.0,46922,780.0,8800.0,628,0,0.19947998806529985,0.1875452879246409,1
0,1,35,3.0,25115,300.0,11200.0,538,0,0.14334063308779613,0.4459486362731435,1
1,0,65,18.0,85003,3190.0,50400.0,628,1,0.4503370469277555,0.5929202498735339,1
0,1,48,13.0,60509,1680.0,20100.0,647,0,0.3331735774843412,0.332181989456114,1
0,0,30,2.0,39081,800.0,18500.0,623,0,0.2456436631611269,0.47337580921675493,1
